status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4,date,time
2474,photo,2012-08-17 08:19:00.000000 UTC,18,5,0,18,0,0,0,0,0,,,,,2012-08-17,08:19:00
2484,photo,2012-08-15 02:22:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2012-08-15,02:22:00
2496,photo,2012-08-14 04:09:00.000000 UTC,18,4,0,18,0,0,0,0,0,,,,,2012-08-14,04:09:00
2515,photo,2012-08-11 07:52:00.000000 UTC,18,4,0,18,0,0,0,0,0,,,,,2012-08-11,07:52:00
2522,photo,2012-08-10 08:03:00.000000 UTC,18,8,0,18,0,0,0,0,0,,,,,2012-08-10,08:03:00
2524,photo,2012-08-10 05:26:00.000000 UTC,18,7,0,18,0,0,0,0,0,,,,,2012-08-10,05:26:00
2530,photo,2012-08-09 02:04:00.000000 UTC,18,9,0,18,0,0,0,0,0,,,,,2012-08-09,02:04:00
2542,photo,2012-08-05 09:55:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2012-08-05,09:55:00
2551,photo,2012-08-02 01:46:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2012-08-02,01:46:00
2556,photo,2012-07-30 06:47:00.000000 UTC,18,3,0,18,0,0,0,0,0,,,,,2012-07-30,06:47:00
2557,photo,2012-07-29 23:53:00.000000 UTC,18,5,0,18,0,0,0,0,0,,,,,2012-07-29,23:53:00
2575,photo,2012-07-25 05:02:00.000000 UTC,18,3,0,18,0,0,0,0,0,,,,,2012-07-25,05:02:00
2598,photo,2012-07-18 23:57:00.000000 UTC,18,20,0,18,0,0,0,0,0,,,,,2012-07-18,23:57:00
2609,photo,2012-07-17 23:20:00.000000 UTC,18,2,0,18,0,0,0,0,0,,,,,2012-07-17,23:20:00
2625,photo,2012-07-15 06:35:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2012-07-15,06:35:00
2737,photo,2018-05-18 21:53:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2018-05-18,21:53:00
2796,photo,2018-05-05 01:06:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2018-05-05,01:06:00
2865,photo,2018-04-20 10:37:00.000000 UTC,18,4,0,18,0,0,0,0,0,,,,,2018-04-20,10:37:00
2955,photo,2018-03-29 02:42:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2018-03-29,02:42:00
3260,photo,2018-01-03 01:14:00.000000 UTC,18,3,0,18,0,0,0,0,0,,,,,2018-01-03,01:14:00
3278,photo,2017-12-27 06:24:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2017-12-27,06:24:00
3279,photo,2017-12-27 06:21:00.000000 UTC,18,2,1,18,0,0,0,0,0,,,,,2017-12-27,06:21:00
3358,photo,2017-12-04 05:17:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-04,05:17:00
3413,photo,2017-11-19 23:11:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2017-11-19,23:11:00
3414,photo,2017-11-19 23:07:00.000000 UTC,18,3,2,18,0,0,0,0,0,,,,,2017-11-19,23:07:00
3622,video,2017-09-04 10:26:00.000000 UTC,20,0,0,18,0,2,0,0,0,,,,,2017-09-04,10:26:00
4741,photo,2018-06-12 07:14:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-12,07:14:00
4779,photo,2018-06-10 22:55:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-10,22:55:00
4808,photo,2018-06-09 02:14:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-09,02:14:00
4851,photo,2018-06-07 01:19:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-07,01:19:00
4903,photo,2018-06-04 01:13:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-04,01:13:00
4905,photo,2018-06-03 22:50:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2018-06-03,22:50:00
4910,photo,2018-06-03 07:33:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-03,07:33:00
4933,photo,2018-06-02 02:23:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-02,02:23:00
4935,photo,2018-06-02 01:36:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-02,01:36:00
4951,photo,2018-06-01 02:25:00.000000 UTC,18,2,0,18,0,0,0,0,0,,,,,2018-06-01,02:25:00
5019,photo,2018-05-27 07:37:00.000000 UTC,18,1,1,18,0,0,0,0,0,,,,,2018-05-27,07:37:00
5031,photo,2018-05-27 01:14:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2018-05-27,01:14:00
5044,photo,2018-05-26 03:27:00.000000 UTC,19,2,1,18,0,1,0,0,0,,,,,2018-05-26,03:27:00
5050,photo,2018-05-26 01:15:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-05-26,01:15:00
5125,status,2018-05-20 23:15:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-05-20,23:15:00
5133,photo,2018-05-19 02:11:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2018-05-19,02:11:00
5165,photo,2018-05-09 22:22:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2018-05-09,22:22:00
5268,photo,2018-04-05 22:32:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-04-05,22:32:00
5285,video,2018-03-31 22:06:00.000000 UTC,18,1,3,18,0,0,0,0,0,,,,,2018-03-31,22:06:00
5384,photo,2018-03-03 02:23:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-03-03,02:23:00
5396,photo,2018-02-26 08:39:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2018-02-26,08:39:00
5425,photo,2018-02-18 23:07:00.000000 UTC,18,3,0,18,0,0,0,0,0,,,,,2018-02-18,23:07:00
5443,photo,2018-02-12 01:36:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-02-12,01:36:00
5575,photo,2018-01-10 02:35:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-01-10,02:35:00
5599,photo,2018-01-05 02:54:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-01-05,02:54:00
5673,photo,2017-12-25 22:42:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-25,22:42:00
5687,photo,2017-12-24 22:15:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-24,22:15:00
5747,photo,2017-12-18 22:58:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-18,22:58:00
5748,photo,2017-12-18 22:30:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-18,22:30:00
5750,photo,2017-12-18 08:23:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-18,08:23:00
5786,photo,2017-12-15 08:36:00.000000 UTC,18,3,0,18,0,0,0,0,0,,,,,2017-12-15,08:36:00
5915,photo,2017-12-04 01:46:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2017-12-04,01:46:00
5923,photo,2017-12-03 02:53:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-03,02:53:00
5929,photo,2017-12-02 08:09:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2017-12-02,08:09:00
5947,photo,2017-12-01 02:29:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2017-12-01,02:29:00
5964,photo,2017-11-29 08:11:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-11-29,08:11:00
6124,photo,2017-11-16 07:24:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-11-16,07:24:00
6128,photo,2017-11-16 01:23:00.000000 UTC,18,3,0,18,0,0,0,0,0,,,,,2017-11-16,01:23:00
6286,photo,2018-06-07 00:04:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2018-06-07,00:04:00
6477,status,2018-02-04 12:19:00.000000 UTC,19,0,0,18,0,0,0,1,0,,,,,2018-02-04,12:19:00
6497,photo,2018-01-28 11:15:00.000000 UTC,19,0,0,18,0,1,0,0,0,,,,,2018-01-28,11:15:00
6540,photo,2018-01-09 01:08:00.000000 UTC,18,0,1,18,0,0,0,0,0,,,,,2018-01-09,01:08:00
6601,video,2017-12-20 11:30:00.000000 UTC,18,0,0,18,0,0,0,0,0,,,,,2017-12-20,11:30:00
6953,photo,2017-07-25 02:47:00.000000 UTC,18,1,0,18,0,0,0,0,0,,,,,2017-07-25,02:47:00
205,photo,2017-08-03 04:31:00.000000 UTC,19,3,0,19,0,0,0,0,0,,,,,2017-08-03,04:31:00
725,photo,2016-05-11 23:55:00.000000 UTC,19,8,0,19,0,0,0,0,0,,,,,2016-05-11,23:55:00
1726,photo,2013-09-11 03:42:00.000000 UTC,19,24,0,19,0,0,0,0,0,,,,,2013-09-11,03:42:00
1812,photo,2013-06-07 01:13:00.000000 UTC,19,4,0,19,0,0,0,0,0,,,,,2013-06-07,01:13:00
1846,photo,2013-04-27 08:20:00.000000 UTC,19,4,0,19,0,0,0,0,0,,,,,2013-04-27,08:20:00
2055,photo,2012-11-08 03:28:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2012-11-08,03:28:00
2060,photo,2012-11-05 05:03:00.000000 UTC,19,4,0,19,0,0,0,0,0,,,,,2012-11-05,05:03:00
2110,photo,2012-10-20 10:53:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2012-10-20,10:53:00
2168,photo,2012-10-05 23:15:00.000000 UTC,19,12,0,19,0,0,0,0,0,,,,,2012-10-05,23:15:00
2191,photo,2012-09-30 09:10:00.000000 UTC,19,25,0,19,0,0,0,0,0,,,,,2012-09-30,09:10:00
2231,photo,2012-09-23 11:14:00.000000 UTC,19,3,0,19,0,0,0,0,0,,,,,2012-09-23,11:14:00
2265,photo,2012-09-18 08:28:00.000000 UTC,19,7,0,19,0,0,0,0,0,,,,,2012-09-18,08:28:00
2269,photo,2012-09-17 22:35:00.000000 UTC,19,18,0,19,0,0,0,0,0,,,,,2012-09-17,22:35:00
2284,photo,2012-09-16 06:01:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2012-09-16,06:01:00
2296,photo,2012-09-13 03:53:00.000000 UTC,19,3,0,19,0,0,0,0,0,,,,,2012-09-13,03:53:00
2330,photo,2012-09-06 02:52:00.000000 UTC,19,12,0,19,0,0,0,0,0,,,,,2012-09-06,02:52:00
2342,photo,2012-09-03 23:35:00.000000 UTC,19,1,3,19,0,0,0,0,0,,,,,2012-09-03,23:35:00
2350,photo,2012-09-01 06:30:00.000000 UTC,19,17,1,19,0,0,0,0,0,,,,,2012-09-01,06:30:00
2362,photo,2012-08-30 10:05:00.000000 UTC,19,6,0,19,0,0,0,0,0,,,,,2012-08-30,10:05:00
2391,photo,2012-08-25 05:00:00.000000 UTC,19,10,0,19,0,0,0,0,0,,,,,2012-08-25,05:00:00
2437,photo,2012-08-20 04:27:00.000000 UTC,19,2,0,19,0,0,0,0,0,,,,,2012-08-20,04:27:00
2459,photo,2012-08-18 23:39:00.000000 UTC,19,4,0,19,0,0,0,0,0,,,,,2012-08-18,23:39:00
2495,photo,2012-08-14 08:18:00.000000 UTC,19,10,0,19,0,0,0,0,0,,,,,2012-08-14,08:18:00
2498,photo,2012-08-14 00:47:00.000000 UTC,19,9,0,19,0,0,0,0,0,,,,,2012-08-14,00:47:00
2499,photo,2012-08-13 09:34:00.000000 UTC,19,3,0,19,0,0,0,0,0,,,,,2012-08-13,09:34:00
2527,photo,2012-08-09 07:46:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2012-08-09,07:46:00
2560,photo,2012-07-28 07:32:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2012-07-28,07:32:00
2565,photo,2012-07-27 00:04:00.000000 UTC,19,3,0,19,0,0,0,0,0,,,,,2012-07-27,00:04:00
2573,photo,2012-07-25 07:53:00.000000 UTC,19,30,0,19,0,0,0,0,0,,,,,2012-07-25,07:53:00
2585,photo,2012-07-22 22:43:00.000000 UTC,19,3,0,19,0,0,0,0,0,,,,,2012-07-22,22:43:00
2605,photo,2012-07-18 05:04:00.000000 UTC,19,7,0,19,0,0,0,0,0,,,,,2012-07-18,05:04:00
2611,photo,2012-07-17 04:14:00.000000 UTC,19,2,0,19,0,0,0,0,0,,,,,2012-07-17,04:14:00
2631,photo,2012-07-15 03:54:00.000000 UTC,19,17,3,19,0,0,0,0,0,,,,,2012-07-15,03:54:00
2664,photo,2018-06-07 03:16:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-07,03:16:00
2686,photo,2018-06-02 01:23:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-02,01:23:00
2707,photo,2018-05-28 00:04:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-05-28,00:04:00
2742,photo,2018-05-17 08:43:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-05-17,08:43:00
2750,photo,2018-05-15 00:53:00.000000 UTC,19,2,1,19,0,0,0,0,0,,,,,2018-05-15,00:53:00
2786,photo,2018-05-07 03:29:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-05-07,03:29:00
2811,photo,2018-05-01 05:38:00.000000 UTC,19,4,0,19,0,0,0,0,0,,,,,2018-05-01,05:38:00
3038,photo,2018-03-08 11:09:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-03-08,11:09:00
3116,photo,2018-02-16 01:02:00.000000 UTC,19,1,1,19,0,0,0,0,0,,,,,2018-02-16,01:02:00
3297,photo,2017-12-21 07:22:00.000000 UTC,20,6,0,19,0,1,0,0,0,,,,,2017-12-21,07:22:00
3493,photo,2017-10-30 22:02:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-10-30,22:02:00
3658,photo,2017-08-14 03:27:00.000000 UTC,19,3,1,19,0,0,0,0,0,,,,,2017-08-14,03:27:00
3660,video,2017-08-12 02:14:00.000000 UTC,19,35,1,19,0,0,0,0,0,,,,,2017-08-12,02:14:00
3983,video,2018-06-11 02:50:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-11,02:50:00
4736,photo,2018-06-12 22:34:00.000000 UTC,19,1,1,19,0,0,0,0,0,,,,,2018-06-12,22:34:00
4762,photo,2018-06-11 08:06:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-11,08:06:00
4769,video,2018-06-11 03:43:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-11,03:43:00
4770,photo,2018-06-11 03:01:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-11,03:01:00
4783,photo,2018-06-10 08:04:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-10,08:04:00
4799,photo,2018-06-09 08:07:00.000000 UTC,19,0,1,19,0,0,0,0,0,,,,,2018-06-09,08:07:00
4850,photo,2018-06-07 01:33:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2018-06-07,01:33:00
4865,photo,2018-06-06 01:47:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-06-06,01:47:00
4916,photo,2018-06-03 02:50:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2018-06-03,02:50:00
4966,photo,2018-05-31 02:36:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-05-31,02:36:00
5005,photo,2018-05-28 22:46:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2018-05-28,22:46:00
5028,photo,2018-05-27 02:02:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-05-27,02:02:00
5034,photo,2018-05-26 22:40:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-05-26,22:40:00
5047,photo,2018-05-26 02:17:00.000000 UTC,19,0,1,19,0,0,0,0,0,,,,,2018-05-26,02:17:00
5049,photo,2018-05-26 01:36:00.000000 UTC,19,2,0,19,0,0,0,0,0,,,,,2018-05-26,01:36:00
5105,photo,2018-05-23 07:15:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2018-05-23,07:15:00
5146,photo,2018-05-15 22:16:00.000000 UTC,20,0,0,19,0,1,0,0,0,,,,,2018-05-15,22:16:00
5272,photo,2018-04-04 23:28:00.000000 UTC,19,0,1,19,0,0,0,0,0,,,,,2018-04-04,23:28:00
5341,photo,2018-03-15 07:35:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-03-15,07:35:00
5371,photo,2018-03-07 01:38:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2018-03-07,01:38:00
5413,photo,2018-02-22 22:14:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-02-22,22:14:00
5456,photo,2018-02-08 23:18:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-02-08,23:18:00
5475,photo,2018-02-03 08:16:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-02-03,08:16:00
5691,photo,2017-12-24 07:16:00.000000 UTC,19,2,0,19,0,0,0,0,0,,,,,2017-12-24,07:16:00
5791,photo,2017-12-15 02:05:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-12-15,02:05:00
5802,video,2017-12-14 07:05:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-12-14,07:05:00
5839,photo,2017-12-11 02:06:00.000000 UTC,19,0,2,19,0,0,0,0,0,,,,,2017-12-11,02:06:00
5928,photo,2017-12-02 08:53:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-12-02,08:53:00
5963,photo,2017-11-29 08:23:00.000000 UTC,20,0,0,19,0,1,0,0,0,,,,,2017-11-29,08:23:00
6002,video,2017-11-26 02:33:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-11-26,02:33:00
6064,photo,2017-11-21 03:06:00.000000 UTC,19,1,0,19,0,0,0,0,0,,,,,2017-11-21,03:06:00
6077,photo,2017-11-20 02:58:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-11-20,02:58:00
6090,photo,2017-11-19 01:46:00.000000 UTC,19,2,0,19,0,0,0,0,0,,,,,2017-11-19,01:46:00
6115,photo,2017-11-17 01:43:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-11-17,01:43:00
6330,photo,2018-05-09 10:15:00.000000 UTC,21,2,0,19,0,1,1,0,0,,,,,2018-05-09,10:15:00
6480,photo,2018-02-04 03:44:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-02-04,03:44:00
6537,photo,2018-01-09 01:12:00.000000 UTC,19,0,1,19,0,0,0,0,0,,,,,2018-01-09,01:12:00
6549,photo,2018-01-08 02:50:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2018-01-08,02:50:00
6586,status,2017-12-23 02:41:00.000000 UTC,19,0,0,19,0,0,0,0,0,,,,,2017-12-23,02:41:00
735,photo,2016-05-07 10:50:00.000000 UTC,20,11,0,20,0,0,0,0,0,,,,,2016-05-07,10:50:00
1794,photo,2013-06-15 03:59:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2013-06-15,03:59:00
1803,photo,2013-06-13 03:26:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2013-06-13,03:26:00
1950,photo,2013-02-20 11:11:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2013-02-20,11:11:00
2090,photo,2012-10-28 03:46:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2012-10-28,03:46:00
2178,photo,2012-10-02 05:15:00.000000 UTC,20,5,0,20,0,0,0,0,0,,,,,2012-10-02,05:15:00
2188,photo,2012-09-30 09:58:00.000000 UTC,20,22,0,20,0,0,0,0,0,,,,,2012-09-30,09:58:00
2196,photo,2012-09-29 09:44:00.000000 UTC,20,6,0,20,0,0,0,0,0,,,,,2012-09-29,09:44:00
2267,photo,2012-09-18 01:42:00.000000 UTC,20,16,0,20,0,0,0,0,0,,,,,2012-09-18,01:42:00
2279,photo,2012-09-16 10:07:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2012-09-16,10:07:00
2303,photo,2012-09-10 08:09:00.000000 UTC,20,3,0,20,0,0,0,0,0,,,,,2012-09-10,08:09:00
2308,photo,2012-09-09 23:05:00.000000 UTC,20,7,0,20,0,0,0,0,0,,,,,2012-09-09,23:05:00
2406,photo,2012-08-22 23:40:00.000000 UTC,20,10,0,20,0,0,0,0,0,,,,,2012-08-22,23:40:00
2418,photo,2012-08-22 03:56:00.000000 UTC,20,3,0,20,0,0,0,0,0,,,,,2012-08-22,03:56:00
2452,photo,2012-08-19 04:45:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2012-08-19,04:45:00
2461,photo,2012-08-18 23:26:00.000000 UTC,20,5,0,20,0,0,0,0,0,,,,,2012-08-18,23:26:00
2462,photo,2012-08-18 11:29:00.000000 UTC,20,3,0,20,0,0,0,0,0,,,,,2012-08-18,11:29:00
2488,photo,2012-08-14 09:49:00.000000 UTC,20,18,0,20,0,0,0,0,0,,,,,2012-08-14,09:49:00
2497,photo,2012-08-14 01:12:00.000000 UTC,20,5,0,20,0,0,0,0,0,,,,,2012-08-14,01:12:00
2504,photo,2012-08-12 10:52:00.000000 UTC,20,18,0,20,0,0,0,0,0,,,,,2012-08-12,10:52:00
2519,photo,2012-08-10 11:13:00.000000 UTC,20,3,0,20,0,0,0,0,0,,,,,2012-08-10,11:13:00
2579,photo,2012-07-24 10:35:00.000000 UTC,20,5,0,20,0,0,0,0,0,,,,,2012-07-24,10:35:00
2603,photo,2012-07-18 09:21:00.000000 UTC,20,7,0,20,0,0,0,0,0,,,,,2012-07-18,09:21:00
2618,photo,2012-07-16 08:20:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2012-07-16,08:20:00
2753,photo,2018-05-14 00:46:00.000000 UTC,20,0,1,20,0,0,0,0,0,,,,,2018-05-14,00:46:00
2756,photo,2018-05-13 02:58:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-05-13,02:58:00
2827,photo,2018-04-29 00:38:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-04-29,00:38:00
2927,photo,2018-04-05 08:50:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2018-04-05,08:50:00
2966,photo,2018-03-26 03:17:00.000000 UTC,20,1,1,20,0,0,0,0,0,,,,,2018-03-26,03:17:00
3179,photo,2018-01-31 02:49:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-01-31,02:49:00
3492,link,2017-10-30 22:06:00.000000 UTC,20,0,3,20,0,0,0,0,0,,,,,2017-10-30,22:06:00
3575,photo,2017-09-29 07:15:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-09-29,07:15:00
3577,photo,2017-09-29 07:02:00.000000 UTC,20,3,0,20,0,0,0,0,0,,,,,2017-09-29,07:02:00
3669,photo,2017-08-07 04:29:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-08-07,04:29:00
3700,photo,2017-07-30 00:43:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2017-07-30,00:43:00
4008,video,2018-06-06 21:40:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2018-06-06,21:40:00
4747,video,2018-06-12 02:09:00.000000 UTC,20,0,1,20,0,0,0,0,0,,,,,2018-06-12,02:09:00
4768,photo,2018-06-11 03:50:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2018-06-11,03:50:00
4797,photo,2018-06-09 22:02:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-06-09,22:02:00
4875,photo,2018-06-05 08:10:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2018-06-05,08:10:00
4917,photo,2018-06-03 02:34:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-06-03,02:34:00
4930,photo,2018-06-02 07:53:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-06-02,07:53:00
4957,photo,2018-05-31 22:37:00.000000 UTC,20,1,1,20,0,0,0,0,0,,,,,2018-05-31,22:37:00
4969,photo,2018-05-31 02:00:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-05-31,02:00:00
5013,photo,2018-05-28 01:50:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-05-28,01:50:00
5074,photo,2018-05-25 01:15:00.000000 UTC,20,1,1,20,0,0,0,0,0,,,,,2018-05-25,01:15:00
5164,photo,2018-05-09 23:28:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2018-05-09,23:28:00
5190,photo,2018-05-02 23:36:00.000000 UTC,21,2,0,20,0,1,0,0,0,,,,,2018-05-02,23:36:00
5193,photo,2018-05-02 01:14:00.000000 UTC,20,1,0,20,0,0,0,0,0,,,,,2018-05-02,01:14:00
5250,photo,2018-04-10 02:39:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-04-10,02:39:00
5282,photo,2018-04-01 07:31:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2018-04-01,07:31:00
5719,photo,2017-12-21 22:04:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-12-21,22:04:00
5756,photo,2017-12-18 02:40:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-12-18,02:40:00
5774,photo,2017-12-16 08:40:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-12-16,08:40:00
5998,photo,2017-11-26 08:47:00.000000 UTC,20,0,1,20,0,0,0,0,0,,,,,2017-11-26,08:47:00
6028,photo,2017-11-24 02:41:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-11-24,02:41:00
6035,video,2017-11-23 07:48:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-11-23,07:48:00
6065,photo,2017-11-21 02:37:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-11-21,02:37:00
6107,photo,2017-11-17 07:52:00.000000 UTC,20,1,1,20,0,0,0,0,0,,,,,2017-11-17,07:52:00
6499,video,2018-01-28 10:55:00.000000 UTC,21,31,1,20,0,1,0,0,0,,,,,2018-01-28,10:55:00
6598,status,2017-12-21 00:15:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-12-21,00:15:00
6842,status,2017-08-30 02:41:00.000000 UTC,20,0,0,20,0,0,0,0,0,,,,,2017-08-30,02:41:00
6864,status,2017-08-23 01:56:00.000000 UTC,20,2,0,20,0,0,0,0,0,,,,,2017-08-23,01:56:00
724,photo,2016-05-11 23:57:00.000000 UTC,21,10,0,21,0,0,0,0,0,,,,,2016-05-11,23:57:00
976,photo,2016-01-03 04:23:00.000000 UTC,21,2,0,21,0,0,0,0,0,,,,,2016-01-03,04:23:00
1727,photo,2013-09-11 03:34:00.000000 UTC,21,22,0,21,0,0,0,0,0,,,,,2013-09-11,03:34:00
1891,photo,2013-03-28 00:36:00.000000 UTC,21,0,0,21,0,0,0,0,0,,,,,2013-03-28,00:36:00
1893,photo,2013-03-26 03:05:00.000000 UTC,21,0,1,21,0,0,0,0,0,,,,,2013-03-26,03:05:00
1902,photo,2013-03-20 01:07:00.000000 UTC,21,4,0,21,0,0,0,0,0,,,,,2013-03-20,01:07:00
2057,photo,2012-11-06 05:23:00.000000 UTC,21,4,0,21,0,0,0,0,0,,,,,2012-11-06,05:23:00
2095,photo,2012-10-24 01:37:00.000000 UTC,21,5,0,21,0,0,0,0,0,,,,,2012-10-24,01:37:00
2102,photo,2012-10-23 03:42:00.000000 UTC,21,2,0,21,0,0,0,0,0,,,,,2012-10-23,03:42:00
